x,y,xc,x2,yc
-5.513301168740769,0.819728021254805,level_1.0,-1.1918090612572068,True
-9.392170602573165,-0.06722202584700838,level_-0.0,-0.2912485099150399,False
-4.11385232168864,0.792709495850423,level_1.0,0.46672006739846095,True
1.7568421045659846,0.913516674132566,level_1.0,0.9190769824452624,True
-0.31716320811924736,-0.26185527570708145,level_-0.5,-0.3273518334255008,False
3.633778164349037,-0.5368737999358152,level_-0.5,-1.8748841496916977,False
6.648784752554374,0.5290910958012588,level_0.5,0.8772129262471644,True
0.04908471555507081,0.04063649221924704,level_0.0,0.3989252586727742,False
2.8392215806604284,0.33706896762254024,level_0.5,0.3425687911352246,False
4.622518881722156,-1.0388775719637044,,-0.4068471064057025,False
8.150035565812257,1.0159838461174069,level_1.0,-1.479966742832046,True
-9.120183732417177,-0.3054233125802862,level_-0.5,-1.69635713850707,False
3.508095723517513,-0.2832129280216752,level_-0.5,-0.41346133404364294,False
4.601293357077447,-1.1720206930561834,,-1.187343796455948,False
-0.45220428811976354,-0.5165746334030683,level_-0.5,-0.2226385760981744,False
-1.2746101442103308,-1.023231003606622,,-1.5517201530141935,False
-4.585507473048592,1.0495766116267393,level_1.0,-0.1579695027079898,True
5.122086377980938,-1.1327167739685957,,0.34218249291640757,False
-3.4860066089878963,0.4071440825289825,level_0.5,0.2603734987727335,False
0.478033617655853,0.411788041803791,level_0.5,-0.45832914176119327,False
-2.635536210059991,-0.4882494693835698,level_-0.5,0.8194366248022589,False
-1.258579365218121,-1.0209482614047725,,0.9399087727394535,False
7.161547291745575,0.8516371400441001,level_1.0,-1.2259861335598317,True
-3.8833591395287232,0.7698927094703857,level_1.0,-0.02045211758646979,True
2.3495631871905434,0.7611324440433379,level_1.0,1.0653195631191787,True
-4.29527126281921,0.8361982107126763,level_1.0,-0.07187709248198745,True
-11.006806155260794,0.9148460048493544,level_1.0,-1.1609359162638624,True
1.1036849959749286,0.9280553469205637,level_1.0,0.1955286194725971,True
-5.155663619687392,0.9540293251404335,level_1.0,1.8335449841165974,True
-2.8468167099683814,-0.04541935667884853,level_-0.0,-1.483476545661575,False
0.2139406765592864,0.2051745238702242,level_0.0,1.4933040932433648,False
1.5132045584372666,0.9965008066848433,level_1.0,-0.29884746068219736,True
6.5785767423792425,0.3649323705829103,level_0.5,-0.37904759015328093,False
1.0539561239800979,0.8720803622264887,level_1.0,-0.041500050910554656,True
0.14856475474889164,0.10429309466062411,level_0.0,0.47359096259290057,False
-1.7967612112491247,-0.8550314869279261,,0.22392306078618193,False
-2.537693634107451,-0.445465964914479,level_-0.5,0.8771833079342012,False
-6.5815826701009055,-0.2989667062619654,level_-0.5,0.6046653162742262,False
2.078576323325768,0.619014982611362,level_0.5,0.1473626465760582,True
0.4856095257261053,0.3656645950153425,level_0.5,1.0948034667135187,False
2.854467876908976,0.31765157392498855,level_0.5,-2.4310833406279806,False
-6.208993930687493,-0.06930040303859573,level_-0.0,-0.15871606913584094,False
5.552181781165114,-0.7619538066931755,,-0.681108804591724,False
-3.2964738520187087,0.10909667821321573,level_0.0,-0.3377473131703005,False
7.3435403964263575,0.8568656370756914,level_1.0,-0.48953837994934063,True
3.640405332459204,-0.46184767455128817,level_-0.5,1.0492701121483612,False
9.524362646588806,-0.10696808984758052,level_-0.0,0.5614054916435408,False
3.462203056762519,-0.20069860411203325,level_-0.0,0.01984493712914338,False
-0.7173312999042237,-0.5961267446171399,level_-0.5,0.3038441028221152,False
3.81888272816925,-0.44055404793187203,level_-0.5,-0.5939744923756048,False
-2.4402776951243283,-0.7023550360361668,level_-0.5,-0.015171257482684051,False
1.5613908462772814,1.086956088848794,level_1.0,-0.5874999993730439,True
-8.625841102305962,-0.669333718903247,level_-0.5,-0.32209422993466635,False
2.2318299277079365,0.6723610049342362,level_0.5,0.04676419697040656,True
1.7434205938619582,0.9090542748370739,level_1.0,1.4492339244959753,True
-0.6858971975880047,-0.553796558915121,level_-0.5,-1.802528032689533,False
-7.840004286926424,-1.098602431590912,,-1.0702310808469961,False
4.249100907398637,-0.6596585676678305,level_-0.5,-0.7578290026857547,False
8.745882069131508,0.5991914126446447,level_0.5,-0.4826036746527375,True
10.556278274067877,-0.820826224951965,,1.1639780336648993,False
-4.288231481388844,0.8539081887091519,level_1.0,0.8528786218557682,True
-9.320311218042693,-0.167651605672965,level_-0.0,-0.6255388372909546,False
-4.1834517827507325,0.76068515159233,level_1.0,-0.38812809414170224,True
-1.3741960834690137,-1.0762885851343649,,-0.8178433700297221,False
-0.9546467584459901,-0.8068481657322957,,0.06962810852233436,False
1.3846661202730188,1.1007753136422285,level_1.0,-0.8196402479558158,True
-2.3239966475987677,-0.9303835114059311,,1.483503344565682,False
0.8064662977998899,0.7357045551202884,level_0.5,-0.22515580590019402,True
7.282096174372112,0.7713023474600028,level_1.0,1.3813787628155512,True
-6.8210142311674185,-0.520942652014253,level_-0.5,-0.4992296473885203,False
5.73042744389231,-0.41695554055115824,level_-0.5,-0.2591746715154304,False
5.316946605728555,-0.7780071090342532,,-0.9533103246631291,False
3.7346381641424315,-0.5563539671737203,level_-0.5,-2.65658478379939,False
1.3651957145499387,1.0934403082566118,level_1.0,0.1371654779446502,True
-6.809659020603117,-0.5530774054624285,level_-0.5,0.8347621959295958,False
-4.766545566267432,0.9938728659800595,level_1.0,2.348381883256425,True
3.0579608791481054,0.12553234249268422,level_0.0,0.5319320843688679,False
11.654785369543301,-0.7366264670538699,level_-0.5,-1.9407733652907966,False
-0.8267583905712262,-0.7553101354090057,,0.00464508339763036,False
-1.3682639182256595,-0.8818303171845245,,-0.97270377731056,False
-3.172492903612692,-0.11692821654608616,level_-0.0,0.5279220209436869,False
-1.0157549250363915,-0.9850330748071278,,-0.0031312316201340456,False
-1.8854730637234294,-0.8371922432383427,,1.4288393052548916,False
3.2587992928273146,-0.18989231631344733,level_-0.0,0.7357523108369305,False
4.219853393789615,-0.9727182584923777,,-0.9149317282588245,False
-1.7419702832589221,-0.9239202707040478,,0.3033492385755816,False
-9.863617595308433,0.3191577499976609,level_0.5,-0.40017601764663074,False
-1.6631938218329787,-1.0529309095300936,,0.22146943206773612,False
-4.521062858642798,0.9561040780177626,level_1.0,-2.404839157608484,True
-0.578541967095503,-0.4599050214748153,level_-0.5,2.0029666526696164,False
-2.6991596025385456,-0.4963151886360295,level_-0.5,0.8830858466587165,False
-10.632624767396205,1.0078850807397084,level_1.0,2.1941613187394946,True
6.0045746278217464,-0.3391707854066971,level_-0.5,-0.1778636791431748,False
10.693216440247594,-1.028390568342481,,-0.2308071568581551,False
1.1290798555647283,0.8264285838493842,level_1.0,-0.11535573194705663,True
-7.101661516207485,-0.7131698695849493,level_-0.5,1.2411873043249533,False
2.0208271902821706,1.021248173100692,level_1.0,-0.34530355371619637,True
-3.5205760930979784,0.30121095371105594,level_0.5,-0.4334274435295132,False
